XCoord,YCoord,FID,OBJECTID,ED_ID,PD_NUMBER,PD_LABEL,ED_NAME_EN,ED_NAME_FR,SHAPE_LENG,SHAPE_AREA
1342182.43672852,5565145.51869125,200,38060,4.000000,707.000000,707,Barrie—Innisfil,Barrie—Innisfil,601.086919,12655.511198
1340814.35504775,5565158.99943723,201,38061,4.000000,8.000000,008,Barrie—Innisfil,Barrie—Innisfil,11585.464820,3899813.021780
1350567.78252439,5559885.04106063,202,38062,4.000000,17.000000,017,Barrie—Innisfil,Barrie—Innisfil,27917.850704,36651351.951800
1346597.02476372,5568912.51636474,203,38063,4.000000,4.000000,004,Barrie—Innisfil,Barrie—Innisfil,10603.418316,5069963.805130
1345119.79400441,5568768.85857170,204,38064,4.000000,705.000000,705,Barrie—Innisfil,Barrie—Innisfil,208.766923,2716.045240
1354720.72604541,5555324.93342245,205,38065,4.000000,21.000000,021,Barrie—Innisfil,Barrie—Innisfil,36509.412995,47655993.108300
1346959.77275337,5565947.03403838,206,38066,4.000000,12.000000,012,Barrie—Innisfil,Barrie—Innisfil,10412.084955,3684196.883550
1349408.78687965,5567282.52677714,207,38067,4.000000,6.000000,006,Barrie—Innisfil,Barrie—Innisfil,6620.143519,2566659.312970
1347187.07786176,5566669.02805930,208,38068,4.000000,400.000000,400,Barrie—Innisfil,Barrie—Innisfil,637.652415,24181.001048
1343596.18149413,5568170.89186072,209,38069,4.000000,700.000000,700,Barrie—Innisfil,Barrie—Innisfil,526.662405,15957.185954
1346078.09292687,5568380.50801585,210,38070,4.000000,708.000000,708,Barrie—Innisfil,Barrie—Innisfil,368.341748,8239.322280
1340544.86738377,5572104.02152028,211,38071,5.000000,11.000000,011,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,6027.194406,813961.555837
1343216.17613926,5569622.73964018,212,38072,5.000000,407.000000,407,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,380.243624,9091.868140
1325094.42495364,5587037.93807236,213,38073,5.000000,32.000000,032,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,57132.355515,132573394.291000
1344962.90075280,5570370.30840299,214,38074,5.000000,19.000000,019,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,11810.441671,3753822.560100
1343766.79870926,5570689.49461800,215,38075,5.000000,410.000000,410,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,215.564354,2483.603835
1349370.58037656,5573306.92194874,216,38076,5.000000,23.000000,023,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,24716.937043,30365944.645900
1341945.82967759,5571816.87785637,217,38077,5.000000,9.000000,009,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,1261.348836,69904.728086
1329941.93081828,5581602.63131818,218,38078,5.000000,33.000000,033,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,49307.042450,80047233.300700
1341729.10240024,5570255.54905865,219,38079,5.000000,401.000000,401,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,692.941998,22405.794761
1339611.07538984,5570796.11271961,220,38080,5.000000,3.000000,003,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,4914.147974,864385.018277
1343160.96758853,5569990.84950408,221,38081,5.000000,406.000000,406,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,519.399067,12579.814940
1341547.44397250,5569923.31688969,222,38082,5.000000,704.000000,704,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,338.369327,5430.018560
1343529.96123622,5571055.46716528,223,38083,5.000000,708.000000,708,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,177.287518,1562.053864
1341079.45620062,5570596.83448538,224,38084,5.000000,703.000000,703,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,503.804360,11973.514510
1341060.13674382,5571813.13120337,225,38085,5.000000,701.000000,701,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,410.183274,10118.033480
1344882.46693505,5573519.66987234,226,38086,5.000000,709.000000,709,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,500.292264,11547.652105
1344793.73278503,5572354.46374588,227,38087,5.000000,710.000000,710,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,573.518633,17960.296371
1342619.05963894,5570656.87176172,228,38088,5.000000,706.000000,706,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,363.019453,6694.391294
1342279.85684731,5570204.05199078,229,38089,5.000000,705.000000,705,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,504.016191,8233.686136
1346071.21559886,5571161.68847476,230,38090,5.000000,22.000000,022,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,8770.359325,2402165.416680
1344020.97837642,5570774.85136088,231,38091,5.000000,18.000000,018,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,8168.912138,1268497.297790
1333434.03753890,5592004.83822262,232,38092,5.000000,31.000000,031,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,40032.836514,73804469.621700
1343241.47466820,5569356.77035450,233,38093,5.000000,408.000000,408,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,596.148141,20627.554559
1346665.36668148,5581073.87813617,234,38094,5.000000,26.000000,026,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,39639.023071,78620685.042500
1342410.12911684,5573156.68891234,235,38095,5.000000,14.000000,014,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,6953.860397,999555.582824
1342157.45998242,5570272.69295577,236,38096,5.000000,403.000000,403,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,353.586692,7802.844790
1331128.11117485,5570629.36341482,237,38097,5.000000,35.000000,035,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,48080.833570,110189305.260000
1343171.22065765,5570729.79009223,238,38098,5.000000,404.000000,404,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,296.871137,4214.663068
1341190.54460637,5571637.82743398,239,38099,5.000000,702.000000,702,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,433.493614,11732.054753
1343715.52837468,5572321.15951030,240,38100,5.000000,16.000000,016,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,6763.941846,1506477.707890
1336379.31430379,5579460.58259639,241,38101,5.000000,34.000000,034,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,40054.946253,73781956.746100
1345953.96053287,5572816.95101859,242,38102,5.000000,21.000000,021,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,6062.377910,1684181.894860
1341059.26406924,5584934.77920700,243,38103,5.000000,27.000000,027,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,17237.031824,13756280.882000
1341334.12870212,5570504.46887987,244,38104,5.000000,5.000000,005,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,7345.972895,1127979.807980
1345955.19598173,5571561.88348406,245,38105,5.000000,711.000000,711,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,362.291901,5460.651670
1340781.45274161,5571207.17135142,246,38106,5.000000,4.000000,004,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,7181.951897,1100733.042310
1343235.01958309,5571068.05911420,247,38107,5.000000,707.000000,707,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,195.058072,2329.019769
1357358.58625386,5577989.55126599,248,38108,5.000000,24.000000,024,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,18142.632187,15969443.694500
1337176.55699700,5598852.77881269,249,38109,5.000000,30.000000,030,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,23814.395428,34436609.881500
1353112.28661858,5581544.93049019,250,38110,5.000000,25.000000,025,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,56889.371451,96515822.211800
1345003.58710144,5572799.44634500,251,38111,5.000000,20.000000,020,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,7542.333976,1592545.144770
1342690.51336335,5569415.19679919,252,38112,5.000000,6.000000,006,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,12017.073890,3301967.971540
1341935.10047852,5571432.40770544,253,38113,5.000000,8.000000,008,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,5141.926478,824189.645510
1345096.55996676,5591145.48933548,254,38114,5.000000,28.000000,028,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,53398.307808,100851259.207000
1340401.91722747,5568949.68949902,255,38115,5.000000,1.000000,001,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,11317.982803,4950021.330850
1341049.60288827,5597348.24808548,256,38116,5.000000,29.000000,029,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,40445.992181,66399526.666700
1342174.49491234,5573473.60987430,257,38117,5.000000,13.000000,013,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,10035.041653,1563917.985330
1336474.27127322,5573653.74293950,258,38118,5.000000,36.000000,036,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,31102.021219,38427088.297000
1342059.51608715,5572070.39055993,259,38119,5.000000,10.000000,010,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,9941.026496,1009464.311140
1341687.12593243,5570025.12263319,260,38120,5.000000,402.000000,402,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,496.113096,11908.627645
1343734.84992146,5570507.04932655,261,38121,5.000000,409.000000,409,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,349.548403,6878.336736
1343277.04721907,5570311.75965116,262,38122,5.000000,405.000000,405,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,234.891980,3076.549045
1339844.35037750,5576135.40431298,263,38123,5.000000,37.000000,037,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,8897.387951,2921697.743580
1343889.09409312,5573304.97918146,264,38124,5.000000,15.000000,015,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,10803.510261,2203307.563400
1340676.19218170,5570096.13353038,265,38125,5.000000,2.000000,002,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,7745.128501,1190605.208510
1342896.00503143,5575770.90465324,266,38126,5.000000,38.000000,038,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,21962.218657,18429411.403400
1342747.35776617,5570756.77461309,267,38127,5.000000,7.000000,007,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,6841.969022,1086197.366970
1341178.20096271,5572734.21482376,268,38128,5.000000,12.000000,012,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,4931.480301,883881.964120
1343488.52100346,5571264.40123519,269,38129,5.000000,17.000000,017,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,7528.792967,967246.726112
1341820.45638666,5571996.82221381,270,38130,5.000000,400.000000,400,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,566.843612,18840.181913
1344222.81514008,5570684.56370815,271,38131,5.000000,411.000000,411,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,471.622598,12367.476119
1345959.73727147,5571311.27901939,272,38132,5.000000,412.000000,412,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,556.900026,17562.983074
1328473.95688318,5591114.24396602,273,38133,5.000000,700.000000,700,Barrie—Springwater—Oro-Medonte,Barrie—Springwater—Oro-Medonte,656.549870,25816.481055
1379277.87786836,5495358.63173676,274,38134,7.000000,703.000000,703,Beaches—East York,Beaches—East York,402.865189,7920.403193
1379608.64960524,5494730.68698470,275,38135,7.000000,16.000000,016,Beaches—East York,Beaches—East York,3631.386065,510538.058897
1378906.32166963,5495100.54561683,276,38136,7.000000,11.000000,011,Beaches—East York,Beaches—East York,3406.808745,401627.757160
1379740.36508921,5495403.09750591,277,38137,7.000000,13.000000,013,Beaches—East York,Beaches—East York,1386.621876,104034.347402
1377243.85734082,5496204.71712247,278,38138,7.000000,2.000000,002,Beaches—East York,Beaches—East York,5651.386210,1430023.854160
1380489.37798482,5492884.57995360,279,38139,7.000000,29.000000,029,Beaches—East York,Beaches—East York,3781.414528,764212.951317
1378536.16081591,5494323.88862687,280,38140,7.000000,10.000000,010,Beaches—East York,Beaches—East York,3504.329783,629218.313216
1378494.27917586,5496483.74192116,281,38141,7.000000,3.000000,003,Beaches—East York,Beaches—East York,5083.234357,855281.050920
1379869.63798695,5493693.36477075,282,38142,7.000000,401.000000,401,Beaches—East York,Beaches—East York,382.695899,4795.382060
1380232.36532138,5493450.43817761,283,38143,7.000000,28.000000,028,Beaches—East York,Beaches—East York,2490.228816,252581.771946
1379533.66258549,5493855.46212438,284,38144,7.000000,24.000000,024,Beaches—East York,Beaches—East York,2450.420463,283894.894058
1379054.97314138,5496945.96970341,285,38145,7.000000,4.000000,004,Beaches—East York,Beaches—East York,4069.774196,567712.445971
1379151.22044653,5494437.42026490,286,38146,7.000000,15.000000,015,Beaches—East York,Beaches—East York,738.387677,33582.044978
1378114.99874889,5496325.69470720,287,38147,7.000000,701.000000,701,Beaches—East York,Beaches—East York,448.407282,9294.713211
1379028.60339725,5493354.42085527,288,38148,7.000000,705.000000,705,Beaches—East York,Beaches—East York,278.443981,3230.948931
1379546.25069057,5493062.67982354,289,38149,7.000000,27.000000,027,Beaches—East York,Beaches—East York,4937.078074,839647.159793
1378126.26548607,5497292.68499147,290,38150,7.000000,1.000000,001,Beaches—East York,Beaches—East York,5380.658434,1221655.439810
1377328.03191752,5495120.69821047,291,38151,7.000000,5.000000,005,Beaches—East York,Beaches—East York,3903.377058,837862.386464
1379205.52837069,5495634.25500625,292,38152,7.000000,8.000000,008,Beaches—East York,Beaches—East York,1123.582415,49524.841615
1379067.66114549,5493246.94688209,293,38153,7.000000,706.000000,706,Beaches—East York,Beaches—East York,403.614595,2834.871868
1378923.36515971,5493304.94815667,294,38154,7.000000,23.000000,023,Beaches—East York,Beaches—East York,4347.060154,510653.595281
1378549.57721943,5491603.16618966,295,38155,7.000000,25.000000,025,Beaches—East York,Beaches—East York,5433.065542,1376874.133770
1377629.34817242,5494320.68951066,296,38156,7.000000,9.000000,009,Beaches—East York,Beaches—East York,3241.462331,619886.643816
1379426.34599579,5495195.92806664,297,38157,7.000000,12.000000,012,Beaches—East York,Beaches—East York,3905.468905,346117.175752
1379512.43955578,5492293.93170601,298,38158,7.000000,26.000000,026,Beaches—East York,Beaches—East York,4300.540732,772690.479242
1377157.70293551,5494564.88688863,299,38159,7.000000,702.000000,702,Beaches—East York,Beaches—East York,842.679882,44276.832940
1379069.16487906,5495909.31348851,300,38160,7.000000,7.000000,007,Beaches—East York,Beaches—East York,5508.913773,900885.958929
1379322.89251049,5493763.23279188,301,38161,7.000000,704.000000,704,Beaches—East York,Beaches—East York,241.861609,3658.146278
1378607.04144499,5492708.77386308,302,38162,7.000000,22.000000,022,Beaches—East York,Beaches—East York,4413.255476,472985.546339
1378006.46183695,5493216.72688674,303,38163,7.000000,18.000000,018,Beaches—East York,Beaches—East York,3618.156398,551380.847168
1378044.13171481,5492571.83482331,304,38164,7.000000,21.000000,021,Beaches—East York,Beaches—East York,2304.593416,240867.623019
1379926.14783267,5494147.49624759,305,38165,7.000000,20.000000,020,Beaches—East York,Beaches—East York,4593.898542,721509.239799
1377765.04870404,5493565.20374181,306,38166,7.000000,17.000000,017,Beaches—East York,Beaches—East York,2118.059631,160710.933748
1377821.21293775,5493838.97400035,307,38167,7.000000,14.000000,014,Beaches—East York,Beaches—East York,3018.059571,306237.720823
1378189.17668334,5495253.43044082,308,38168,7.000000,6.000000,006,Beaches—East York,Beaches—East York,5452.913430,1043033.821470
1378770.22219279,5493787.09240990,309,38169,7.000000,19.000000,019,Beaches—East York,Beaches—East York,3720.185042,398819.077127
1378196.14356202,5495578.17161045,310,38170,7.000000,400.000000,400,Beaches—East York,Beaches—East York,525.075074,14803.929820
1378071.57557907,5496549.62287283,311,38171,7.000000,700.000000,700,Beaches—East York,Beaches—East York,573.414961,16447.524072
1344236.82937162,5496098.19976377,312,38172,8.000000,16.000000,016,Brampton Centre,Brampton-Centre,4157.260862,694872.751334
1340863.30266792,5494548.96090415,313,38173,8.000000,2.000000,002,Brampton Centre,Brampton-Centre,5720.585219,766707.296041
1343703.41980855,5496664.43747279,314,38174,8.000000,14.000000,014,Brampton Centre,Brampton-Centre,2416.073324,280687.354947
1345982.51406636,5490164.38643416,315,38175,8.000000,10.000000,010,Brampton Centre,Brampton-Centre,10021.393698,5951804.441010
1343139.12531674,5494348.24295428,316,38176,8.000000,9.000000,009,Brampton Centre,Brampton-Centre,4678.418647,827691.716178
1345095.85280836,5498113.46456347,317,38177,8.000000,23.000000,023,Brampton Centre,Brampton-Centre,3371.824960,575342.798792
1346242.09740369,5492772.56319800,318,38178,8.000000,13.000000,013,Brampton Centre,Brampton-Centre,14797.768608,7954815.025540
1341748.18484332,5495684.29209178,319,38179,8.000000,4.000000,004,Brampton Centre,Brampton-Centre,4176.836905,963323.364449
1340426.52969729,5494120.38486450,320,38180,8.000000,1.000000,001,Brampton Centre,Brampton-Centre,4997.441952,792587.012517
1346006.45400023,5496302.82222147,321,38181,8.000000,26.000000,026,Brampton Centre,Brampton-Centre,3303.940318,448883.725228
1347098.29104158,5496380.32824032,322,38182,8.000000,27.000000,027,Brampton Centre,Brampton-Centre,7458.480154,815789.146867
1342174.89009265,5494694.47844345,323,38183,8.000000,7.000000,007,Brampton Centre,Brampton-Centre,4298.384598,1076549.819420
1347388.24092163,5493689.83442776,324,38184,8.000000,21.000000,021,Brampton Centre,Brampton-Centre,9728.291355,4159209.859680
1341575.95462511,5493994.07049804,325,38185,8.000000,6.000000,006,Brampton Centre,Brampton-Centre,3568.117998,507969.808509
1345659.52009850,5496034.14589460,326,38186,8.000000,18.000000,018,Brampton Centre,Brampton-Centre,1019.829014,65273.313337
1345493.62768776,5497349.04263127,327,38187,8.000000,24.000000,024,Brampton Centre,Brampton-Centre,5065.077154,848840.994900
1345953.37093215,5495289.08816266,328,38188,8.000000,20.000000,020,Brampton Centre,Brampton-Centre,4798.567952,1041449.221130
1345552.53955373,5494777.07741636,329,38189,8.000000,19.000000,019,Brampton Centre,Brampton-Centre,3404.557162,571506.742329
1346757.97546097,5495998.67048353,330,38190,8.000000,28.000000,028,Brampton Centre,Brampton-Centre,7059.040048,641513.453596
